TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
g_g011567,2309020005,3,0,0,1,3,4018300021,군산근대역사박물관,전북 군산시 해망로 240,전북 군산시 장미동 1-67,3268109,4513012000,2023-09-02 12:36,1,4500,입장권 ,
g_g011567,2309020002,1,0,0,2,3,4018123812,(주)이성당,전북 군산시 약전길 9,전북 군산시 중앙로2가 1,4604740,4513012100,2023-09-02 10:45,1,7000,,
g_g011571,2309100004,1,0,0,1,2,2510601313,게으른악어,충북 충주시 살미면 월악로 927,충북 충주시 살미면 신당리 533,3238090,4313031025,2023-09-10 15:07,1,34900,바움쇼콜라;양갱슈크림바움쿠헨;노아주스(오렌지)노아주스(키위);브런치 에그,
g_g011571,2309100006,1,0,0,1,2,6778500239,충주(양평)휴게소,충북 충주시 중앙탑면 중부내륙고속도로 230-1,,1000020,4313038526,2023-09-10 20:21,1,15000,배추우거지된장국;소고기국밥,
g_g011571,2309100005,6,1,1,1,2,3038101396,한도관광(주)수안보파,충북 충주시 수안보면 탑골1길 36,충북 충주시 수안보면 온천리 838-1,4515418,4313032521,2023-09-10 16:47,1,34000,,
g_g011574,2309020002,1,0,0,1,2,7042401446,동백카츠,충북 청주시 흥덕구 대농로 39,충북 청주시 흥덕구 복대동 288-124,3237020,4311311400,2023-09-02 17:48,1,40800,항정살카츠;청양까르보빠네;냉메밀소바,
g_g011574,2309020003,1,0,0,1,2,5413801084,블루샥,충북 청주시 흥덕구 대농로 39,충북 청주시 흥덕구 복대동 288-124,3237020,4311311400,2023-09-02 17:51,1,7600,(ICE)아메리카노;디카페인 변경;사이즈업,
g_g011574,2309020007,1,0,0,1,2,,투썸플레이스,대전 대덕구 대청로 152,대전 대덕구 신탄진동 2-1,3168003,3023012600,2023-09-02 20:08,1,6800,,
g_g011577,2309100003,1,0,0,1,2,2598700563,주식회사태능초가집갈비,충남 논산시 중앙로398번길 7-7,충남 논산시 취암동 1050-2,4565801,4423010500,2023-09-10 14:04,1,56000,돼지갈비;후-비빔냉면;된장찌개;공기밥,
g_g011577,2309100004,3,2,2,2,2,1168170227,션샤인스튜디오,충남 논산시 연무읍 봉황로 102,충남 논산시 연무읍 황화정리 859-44,3256004,4423025330,2023-09-10 14:45,1,20000,입장권,
g_g011578,2309030002,1,0,0,0,3,,커피 인터뷰 대천점,945-31,,,,,1,21000,,4418011000
g_g011578,2309030004,1,0,0,0,3,,진주빛조개구이,1870,,,,,1,132000,,4418011000
g_g011578,2309030006,1,0,0,0,3,,코랄커피,1916,,,,,1,14000,,4418011000
g_g011578,2309030005,3,0,0,0,3,,인생네컷,1915-1,,,,,1,5000,,4418011000
g_g011580,2309020003,1,0,0,1,2,4780602426,여로장터국수,충남 예산군 예산읍 형제고개로 967,,3263048,4481025021,2023-09-02 15:39,1,16000,,
g_g011581,2309070015,1,0,0,0,1,,맥도날드,43-205,,,,,1,2700,,1117010700
g_g011581,2309070005,1,0,0,1,1,1078657147,성심당,대전 동구 중앙로 215,,3164033,3011011900,2023-09-07 12:49,1,2300,리얼메론,
g_g011581,2309070008,1,0,0,1,1,3058148738,성심당본점,대전 중구 대종로 480,대전 중구 은행동 153,3010004,3014010100,2023-09-07 13:55,1,2300,김치찹쌀주먹밥,
g_g011581,2309070010,2,0,0,1,1,3058148738,케익부띠끄본점,대전 중구 대종로 480,대전 중구 은행동 153,3010004,3014010100,2023-09-07 15:03,1,5000,순수마들렌,
g_g011581,2309070012,2,0,0,1,1,3058148738,성심당본점,대전 중구 대종로480번길 15,,4295158,3014010100,2023-09-07 16:21,1,5600,카레고로게,
g_g011581,2309070011,2,1,1,0,1,,굿나잇,지하상가 145A 다16호,,,,,3,10000,,3014010100
g_g011581,2309070007,6,3,3,0,1,,Sweet one,중앙로 164번길 34  1층,,,,,3,4000,,3014010100
g_g011582,2309170003,1,0,0,1,1,6020144757,곰돌이,대전 동구 동서대로1695번길 30,,4292211,3011011500,2023-09-17 09:17,1,7000,가정식백반,
g_g011582,2309170011,1,0,0,1,1,6020144757,곰돌이,대전 동구 동서대로1695번길 30,,4292211,3011011500,2023-09-17 18:39,1,7000,가정식백반 ,
g_g011582,2309170012,2,0,0,1,1,4971501944,보리마을,대전 동구 동서대로 1689,,2010003,3011011500,2023-09-17 20:04,1,10000,,
g_g011582,2309170008,2,1,1,1,1,3148512284,세븐일레븐,대전 유성구 온천서로 20,대전 유성구 봉명동 442-19,3167047,3020011100,2023-09-17 16:22,1,3600,서울)바나나우유;서울)초코우유;서울)커피우유,
g_g011586,2309180003,1,0,0,0,1,,대성관,충남 천안시 동남구 공설시장3길 7,,,,,5,6000,,4413110100
g_g011586,2309180006,1,0,0,1,1,1078657147,스토리웨이,대전 동구 대전로 822,,3010002,3011011900,2023-09-18 16:57,1,2000,호두과자,
g_g011590,2309160002,1,0,0,1,2,2138123480,선일통산(주)안성(부산)휴게소,경기 안성시 원곡면 경부고속도로 365,,1000001,4155038027,2023-09-16 10:20,1,4500,케네디소시지,
g_g011590,2309160003,1,0,0,1,2,3128508839,천안호두(부산)휴게소,충남 천안시 동남구 수신면 성남로 793-40,,3249023,4413135022,2023-09-16 11:38,1,3000,호두과자,
g_g011590,2309160004,1,0,0,1,2,3058148738,성심당,대전 중구 대종로480번길 15,,4295158,3014010100,2023-09-16 00:00,1,33500,빅매치;회오리소세지;퀸아망;후렌치파이;화쏘브레드,
g_g011590,2309160005,1,0,0,1,2,6141470210,에이스분식,대전 동구 대전로785번길 50,대전 동구 중동 82-8,4292130,3011012000,2023-09-16 15:03,1,10000,,
g_g011590,2309160006,1,0,0,1,2,3128500176,(주)보림로지스틱스 천안삼거리휴게소(상),충남 천안시 동남구 쉼1길 42,,4547423,4413111000,2023-09-16 18:33,1,11200,신)환타PT2종;에)녹차마카로니;임)얼음컵;롯)스카치캔디;삼)스벅더블샷캔,
g_g011590,2309160004,1,0,0,2,2,3058148738,성심당,대전 중구 대종로480번길 15,,4295158,3014010100,2023-09-16 14:33,1,23800,애플브리치즈;명란바게트;소금빵;새우롤낙지;마라미고로게,
g_g011590,2309160005,2,1,1,0,2,,길거리좌판,51-1,,,,,5,5000,,3011010100
g_g011591,2309090004,1,0,0,0,3,,미크플로 예산시장점,,,,,,1,28300,,4481025000
g_g011591,2309090003,1,0,0,1,3,8395600778,이신복꽈배기,충남 예산군 예산읍 형제고개로 967,,3263048,4481025021,2023-09-09 12:50,1,3000,섞어서(5개) ,
g_g011591,2309090003,1,2,2,1,3,5500301107,예터칼국수,충남 예산군 예산읍 형제고개로 967,,3263048,4481025021,2023-09-09 13:08,1,12000,비빔칼국수;바지락 칼국수,
g_g011593,2309040002,1,0,0,1,1,8998102538,나루터곰탕,충북 청주시 상당구 문의면 미천고은로 73,충북 청주시 상당구 문의면 남계리 179-4,3240032,4311135023,2023-09-04 12:53,1,15000,,
g_g011593,2309040005,1,0,0,1,1,8057200284,투썸플레이스,충북 청주시 서원구 1순환로 840,충북 청주시 서원구 산남동 318-24,3236001,4311210400,2023-09-04 15:57,1,10600,플레인요거트드링크(R);I.스페니쉬연유(R),
g_g011597,2309090004,1,0,0,1,4,4932900692,와이블랙,충남 천안시 서북구 성환읍 성환1로 237-1,충남 천안시 서북구 성환읍 성환리 449-312,3250032,4413325021,2023-09-09 12:42,1,16600,초코버블티;복숭아아이스티;에그토스트;망고주스;복숭아요거트스무디,
g_g011597,2309090005,1,0,0,1,4,1411700202,티볼리,충남 천안시 동남구 청수10길 4-39,충남 천안시 동남구 청당동 887,4547795,4413111100,2023-09-09 15:14,1,70900,버섯샐러드;시그노라;목살필라프;마르게리타피자;자몽에이드,
g_g011597,2309090006,1,0,0,1,4,3128161326,빵마을카페,충남 천안시 동남구 풍세로 706,,3249067,4413112000,2023-09-09 15:51,1,41300,블링블링몽블랑;어디가나가나슈;레몬한개;ice 아메리카노 G;디카페인,
g_g011598,2309090002,1,0,0,0,2,,쌈쌈남녀,1667-10,,,,,3,22000,,4615011400
g_g011598,2309090005,2,0,0,1,2,6178153264,트라이얼마트,전남 광양시 광양읍 서평7길 19,전남 광양시 광양읍 구산리 778-2,4655243,4623025022,2023-09-09 14:50,1,45790,샤인머스켓;무화과;정관장)홍삼원,
g_g011598,2309090004,3,0,0,1,2,4168300187,순천드라마촬영장,전남 순천시 비례골길 32,전남 순천시 조례동 126-1,4649402,4615013300,2023-09-09 13:20,1,6000,입장권,
g_g011598,2309090004,3,0,0,2,2,4168300187,순천드라마촬영장,전남 순천시 비례골길 24,전남 순천시 조례동 22,4649402,4615013300,2023-09-09 14:25,1,1000,주차비,
g_g011598,2309090003,1,1,1,1,2,4051046030,카페오,전남 순천시 팔마5길 43,전남 순천시 연향동 1667-5,4650073,4615011400,2023-09-09 12:26,1,14000,아메리카노(ICE);허니브레드,
g_g011600,2309140004,1,0,0,1,1,7492501446,카리코,대전 유성구 엑스포로151번길 19,,4301269,3020012700,2023-09-14 11:34,1,14000,치킨카레,
g_g011600,2309140008,1,0,0,1,1,8091201961,젤리포에,대전 서구 계룡로 399-1,,3010024,3017011100,2023-09-14 14:44,1,5800,천원;스페셜 ,
g_g011600,2309140010,1,0,0,1,1,7201401100,복수분식,대전 중구 보문로162번길 9,대전 중구 대사동 104-12,4295350,3014011000,2023-09-14 17:00,1,8500,얼큰이치즈칼국수 ,
g_g011600,2309140011,2,0,0,1,1,,프렐류드,대전 서구 청사서로 41,대전 서구 월평동 266,3166062,3017011300,2023-09-14 17:34,1,11700,,
g_g011600,2309140012,2,0,0,1,1,3058148738,로쏘 주식회사,대전 중구 대종로480번길 15,,4295158,3014010100,2023-09-14 17:48,1,23000,,
g_g011600,2309140013,2,0,0,1,1,3058148738,케익부띠끄본점,대전 중구 대종로 480,대전 중구 은행동 153,3010004,3014010100,2023-09-14 17:56,1,10000,무화과타르트;알밤타르트(조각),
g_g011600,2309140006,3,0,0,1,1,1138638602,주식회사 스마틱스,서울 영등포구 경인로 775,서울 영등포구 문래동3가 55-20,3000028,1156012100,2023-09-14 12:24,1,1000,,
g_g011600,2309140007,3,0,0,1,1,,공공기관_문화비,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010,1168010100,2023-09-14 13:05,1,500,,
g_g011607,2309090004,1,0,0,1,1,3020851852,마느리막국수,충북 단양군 단양읍 삼봉로 79,충북 단양군 단양읍 상진리 561,3248030,4380025027,2023-09-09 13:21,1,16000,비빔막국수;메밀찐만두 ,
g_g011607,2309090005,1,0,0,1,1,3891102154,케렌시아,충북 단양군 영춘면 백자길 34-1,충북 단양군 영춘면 백자리 90-23,4544196,4380033024,2023-09-09 15:52,1,9000,,
g_g011607,2309090002,3,1,1,1,1,,만천하스카이워크,충북 단양군 매포읍 삼봉로 644-13,충북 단양군 매포읍 하괴리 84-1,3248030,4380025324,2023-09-09 10:09,1,5500,탑승권;입장권,
g_g011607,2309090002,3,1,1,2,1,3048205918,만천하스카이워크,충북 단양군 적성면 옷바위길 10,,4544378,4380035026,2023-09-09 10:10,1,5500,입장권;탑승권,
g_g011612,2309030002,1,0,0,1,2,3602500754,호텔서비스 리테일,대전 유성구 온천로 9,,3167045,3020011100,2023-09-03 13:28,1,3400,빙그레 바나나우유,
g_g011612,2309030003,1,0,0,1,2,1744400983,오씨칼국수,대전 동구 옛신탄진로 13,,3010013,3011011800,2023-09-03 15:55,1,29000,물총;손칼국수,
g_g011612,2309030004,2,0,0,1,2,3058148738,성심당본점,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,4295158,3014010100,2023-09-03 00:00,1,26100,"삼총사(구마2,튀소2,부추빵2);판타롱부추빵;잠봉뵈르;빅매치;카카오순정",
g_g011612,2309030002,3,2,2,1,2,3148100719,유성호텔<대온천탕>,대전 유성구 온천로 9,,3167045,3020011100,2023-09-03 11:56,1,22000,입장권,
g_g011613,2309170003,1,0,0,1,1,7414600109,꾸드뱅,대전 유성구 지족동로 146,대전 유성구 지족동 1026-2,3167063,3020012000,2023-09-17 10:34,1,22100,뺑오쇼콜라;레몬휘낭시에;빵그냥;휘낭시에;솔티초코 휘낭시에,
g_g011613,2309170005,1,0,0,1,1,1264700516,라이크마인디드,대전 유성구 현충원로 451-20,대전 유성구 구암동 424-76,3010030,3020011200,2023-09-17 13:27,1,20500,,
g_g011613,2309170008,1,0,0,1,1,1787400395,비머스트,대전 유성구 봉명서로 21-3,대전 유성구 봉명동 1051-5,3342026,3020011100,2023-09-17 14:40,1,17600,황치즈크럼블;바닐라까눌레;에그타르트;아메리카노I,
g_g011614,2309100003,1,0,0,1,4,3078506988,정안(하)휴게소,충남 공주시 정안면 논산천안고속도로 57,,1000038,4415037027,2023-09-10 10:28,1,5500,핫도그,
g_g011614,2309100005,1,0,0,1,4,8990100353,브로시스컴,충남 공주시 신관로 69-13,충남 공주시 신관동 189,3251023,4415012000,2023-09-10 14:24,1,67000,투머치플레이트;크림파스타;아메리카노ICE;자몽에이드;카라멜,
g_g011614,2309100007,1,0,0,1,4,,좋은아침페스츄리,충남 아산시 신정로 470,충남 아산시 기산동 94-3,3253048,4420010400,2023-09-10 17:25,3,44500,,
g_g011614,2309100006,3,0,0,1,4,3078303046,공주시청(석장리박물관),충남 공주시 금벽로 990,충남 공주시 석장리동 118,3251008,4415012500,2023-09-10 15:06,1,6000,관람권 ,
g_g011614,2309100003,1,0,0,2,4,3078506988,정안(하행)휴게소,충남 공주시 정안면 논산천안고속도로 57,,1000038,4415037027,2023-09-10 10:32,1,1500,오늘의차황금보리 ,
g_g011619,2309100008,1,0,0,1,5,2573100895,코롬방제과점,전남 목포시 영산로75번길 7,전남 목포시 무안동 1-3,4643535,4611011300,2023-09-10 14:25,1,24300,왕만주;완두앙금빵;크림치즈바게트;목화솜빵;다쿠아즈,
g_g011619,2309100007,2,0,0,1,5,4111726815,송학낙지회관,전남 목포시 하당로30번길 9,전남 목포시 상동 971-1,4643762,4611015800,2023-09-10 13:55,3,90000,,
g_g011619,2309100009,2,0,0,1,5,8558601233,유한회사장터,전남 목포시 영산로40번길 23,전남 목포시 중동1가 1-17,4643527,4611014700,2023-09-10 18:52,1,69000,,
g_g011619,2309100004,3,0,0,1,5,6228700330,주식회사 하이파킹,서울 서대문구 충정로 60,,3112011,1141010400,2023-09-10 12:57,1,3000,주차비 ,
g_g011619,2309100010,3,0,0,1,5,,목포근대역사관,전남 목포시 영산로29번길 6,전남 목포시 대의동2가 1-5,4643517,4611013400,2023-09-10 15:52,1,5000,관람권 ,
g_g011619,2309100004,3,0,0,2,5,,목포해상케이블카,전남 목포시 해양대학로 240,전남 목포시 죽교동 516-101,3281091,4611015700,2023-09-10 10:27,3,0,탑승권,
g_g011619,2309100004,2,1,1,1,5,4158141177,유한회사대한물산,전남 완도군 완도읍 농공단지4길 2,전남 완도군 완도읍 죽청리 987,4700138,4689025023,2023-09-10 12:52,1,55000,황태포5미;볶음자반60;바베큐오징어,
g_g011619,2309100005,2,1,1,1,5,8530802107,벌크커피,전남 목포시 고하도안길 186,전남 목포시 달동 846-1,4643008,4611016100,2023-09-10 10:56,1,14900,꿀호떡;피자붕어빵(6개);생수;ICE헤이즐넛아메리카노,
g_g011619,2309100011,2,1,1,2,5,,기찻길옆오막살이,,,,,2023-09-10 16:57,3,10500,,
g_g011620,2309150004,1,0,0,1,3,3070946268,고마나루1999,충남 공주시 백미고을길 5-8,충남 공주시 금성동 183-4,4553448,4415010800,2023-09-15 13:48,1,48000,,
g_g011620,2309150007,2,0,0,1,3,3078303046,공주시청(석장리박물관),충남 공주시 금벽로 990,충남 공주시 석장리동 118,3251008,4415012500,2023-09-15 15:02,1,6000,입장권구매,
g_g011622,2309100003,1,0,0,1,4,5088511099,충주라바랜드(카페),충북 충주시 남한강로 30,충북 충주시 금릉동 533,3238009,4313012800,2023-09-10 12:20,1,25000,등심돈가스;육개장;망고스무디,
g_g011622,2309100003,1,0,0,2,4,5088511099,충주라바랜드(카페),충북 충주시 남한강로 30,충북 충주시 금릉동 533,3238009,4313012800,2023-09-09 13:57,1,2000,스파클,
g_g011622,2309100003,3,1,1,1,4,5088511099,충주라바랜드,충북 충주시 남한강로 30,충북 충주시 금릉동 533,3238009,4313012800,2023-09-10 10:10,1,36000,입장권,
g_g011628,2309230005,1,0,0,1,2,6584900394,예가국수,충남 예산군 예산읍 천변로 171,충남 예산군 예산읍 예산리 382-75,3263044,4481025021,2023-09-23 12:53,1,13000,,
g_g011628,2309230006,1,0,0,1,2,4432201815,미크플로,충남 예산군 예산읍 형제고개로 967,,3263048,4481025021,2023-09-23 13:29,1,13500,기본 카이막 세트(베이글);카이막모찌,
g_g011628,2309230008,1,0,0,1,2,2272093723,혜이지,충남 예산군 덕산면 덕산온천로 227,충남 예산군 덕산면 사동리 29-11,3263010,4481036025,2023-09-23 15:33,1,14000,혜이지라떼;헤이즐피넛크림라떼,
g_g011628,2309230004,2,0,0,1,2,4728702693,백술상회,충남 예산군 예산읍 형제고개로 967,충남 예산군 예산읍 예산리 333-1,3263048,4481025021,2023-09-23 12:47,1,10000,오리지널 4+1,
g_g011628,2309230006,1,0,0,2,2,4432201815,미크플로 ,충남 예산군 예산읍 형제고개로 967,,3263048,4481025021,2023-09-23 13:39,1,3400,아메리카노(ICE),
g_g011629,2309150003,1,0,0,1,2,6754700338,진우네집국수,전남 담양군 담양읍 객사3길 32,전남 담양군 담양읍 객사리 211-34,4658016,4671025024,2023-09-15 14:29,1,10000,,
g_g011629,2309150004,1,0,0,1,2,6553801122,빵쇼핑,전남 담양군 담양읍 향교길 7-8,전남 담양군 담양읍 향교리 345,4658404,4671025027,2023-09-15 14:50,1,14000,아메리카노(ICE);빵 6000 ,
g_g011629,2309150006,1,0,0,1,2,2130887405,메가커피,전남 담양군 담양읍 죽녹원로 129,전남 담양군 담양읍 향교리 257-1,3286015,4671025027,2023-09-15 17:31,1,4000,(ICE)아메리카노,
g_g011629,2309150008,1,0,0,1,2,,유향,,,,,2023-09-15 00:00,1,32000,,
g_g011630,2309090004,1,0,0,1,2,7333700616,101번지남산돈까스,대전 서구 대덕대로 211,,2010001,3017011200,2023-09-09 14:48,1,25100,매운돈가스;냉모밀돈가스세트,
g_g011630,2309090005,1,0,0,1,2,3052581084,오스하우스,대전 중구 중앙로 지하 145,,3164033,3014010500,2023-09-09 19:21,1,4000,,
g_g011630,2309090006,1,0,0,1,2,6994800855,신당동자갈구이,대전 중구 대종로505번길 22,,4295161,3014010200,2023-09-09 22:15,1,44000,,
g_g011630,2309090004,2,1,1,1,2,1018635543,자라리테일코리아주식회사,대전 서구 대덕대로 211,대전 서구 둔산동 1036,2010001,3017011200,2023-09-09 16:44,1,559500,TROUSERS;OVERSHIRT;WIND-JACKET-종이쇼핑백 L,
g_g011630,2309090006,2,1,1,1,2,3051777611,이마트24,대전 중구 중앙로130번길 34,대전 중구 대흥동 233-1,4295565,3014010500,2023-09-09 20:41,1,1800,2%복숭아;2%아쿠아제로,
g_g011630,2309090004,1,5,5,1,2,2018121515,스타벅스,대전 서구 둔산로31번길 28,대전 서구 둔산동 1010,4298325,3017011200,2023-09-09 14:08,3,5100,바닐라 더블 샷,
g_g011630,2309090004,1,6,6,1,2,3141659814,CU,대전 서구 대덕대로233번길 20,대전 서구 둔산동 1018,4298176,3017011200,2023-09-09 15:47,1,6800,몬스터제로캔;던힐파인컷,
g_g011630,2309090004,2,7,7,1,2,6011191877,브리즈,대전 서구 둔산로51번길 16,대전 서구 둔산동 1281,4298326,3017011200,2023-09-09 18:09,1,39000,Man-pants(SL),
g_g011631,2309160002,1,0,0,1,2,1078657147,뚜레쥬르,경기 수원시 팔달구 덕영대로 924,,3012001,4111513400,2023-09-16 08:25,1,8100,패스트리에빠진에그푸딩;쫀득쫀득못난이감자치즈,
g_g011631,2309160010,1,0,0,1,2,3668102469,여기소제,대전 동구 대동천좌안5길 25,대전 동구 소제동 299-460,4292103,3011011300,2023-09-16 15:08,1,19000,아메리카노(i);아인슈페너;흑임자갸또 ,
g_g011631,2309160012,1,0,0,1,2,1088536662,치앙마이 방콕,대전 동구 철갑3길 8,대전 동구 소제동 299-617,4292510,3011011300,2023-09-16 19:17,1,42500,쉬림프 팟타이;게살새우볶음밥;땡모반,
g_g011631,2309160007,2,0,0,1,2,1785900465,어썸유닛,대전 중구 중앙로164번길 21-10,대전 중구 은행동 53-10,4295570,3014010100,2023-09-16 14:04,1,6000,,
g_g011631,2309160009,2,0,0,1,2,1110999335,처비칙스,대전 중구 중앙로170번길 7-1,대전 중구 은행동 55-4,4295572,3014010100,2023-09-16 14:24,1,4300,,
g_g011631,2309160013,2,0,0,1,2,1078657147,성심당,대전 동구 중앙로 215,,3164033,3011011900,2023-09-16 19:37,1,10300,메아리마늘빵;소금빵;오징어먹물방망이;빅매치,
g_g011631,2309160013,2,0,0,2,2,1078657147,성심당,대전 동구 중앙로 215,,3164033,3011011900,2023-09-16 19:49,1,9000,S브레드;소금빵;너마늘위한바게트,
g_g011631,2309160004,3,0,0,2,2,2068642126,(주)디커뮤니케이션,대전 서구 둔산대로 169,대전 서구 만년동 396,2166001,3017012800,2023-09-01 23:25,1,10000,빈센트발 ART OF SHADOW-입장권,
g_g011631,2309160013,2,0,0,3,2,1078657147,성심당,대전 동구 중앙로 215,,3164033,3011011900,2023-09-16 19:39,1,17800,튀김소보로;반반세트;튀김소보로;판타롱부추빵,
g_g011631,2309160013,2,0,0,4,2,1078657147,성심당,대전 동구 중앙로 215,,3164033,3011011900,2023-09-16 20:24,1,1700,튀소구마,
g_g011631,2309160005,1,1,1,1,2,3052128359,김화식당,대전 동구 중앙로203번길 28,대전 동구 중동 22-3,4292486,3011012000,2023-09-16 13:30,1,19000,,
g_g011631,2309160004,2,1,1,1,2,2068642126,디커뮤니케이션(대전라이프),대전 서구 둔산대로 169,대전 서구 만년동 396,2166001,3017012800,2023-09-16 12:00,1,4000,엽서(바닷물);엽서(타입슬라이서),
g_g011631,2309160006,1,3,3,1,2,5411900992,정동문화사,대전 동구 태전로 22,대전 동구 중동 9-19,3164027,3011012000,2023-09-16 13:35,1,6300,휘낭시에;홍차까눌레,
g_g011636,2309230003,1,0,0,1,1,8393100571,느루밥집,충북 청주시 흥덕구 흥덕로145번길 3,충북 청주시 흥덕구 운천동 801,4512123,4311310400,2023-09-23 12:48,1,9000,버터갈릭 새우덮밥,
g_g011636,2309230005,1,0,0,1,1,2562200788,사색말차,충북 청주시 서원구 사직대로 154,충북 청주시 서원구 사창동 302-3,3236025,4311210200,2023-09-23 15:24,1,15300,말차갸토 쇼콜라;말차라떼4(아이스);말차푸딩,
g_g011636,2309230005,2,1,1,1,1,2562200788,사색말차,충북 청주시 서원구 사직대로 154,충북 청주시 서원구 사창동 302-3,3236025,4311210200,2023-09-23 16:06,1,11500,말차크림(병입);말차푸딩,
g_g011636,2309230003,2,2,2,1,1,2582701319,GS25,충북 청주시 청원구 직지대로 879,충북 청주시 청원구 우암동 322-3,3236058,4311410100,2023-09-23 11:20,1,4200,샤)탈취은은,
g_g011636,2309230003,2,2,2,2,1,8098101574,CJ올리브영(주),충북 청주시 청원구 직지대로 886,충북 청주시 청원구 우암동 236-5,3236058,4311410100,2023-09-23 11:23,1,16500,구달 맑은어성초진정무기자차,
g_g011637,2309280005,1,0,0,1,1,1180367943,웨이투웨이,충남 천안시 서북구 불당15길 8,충남 천안시 서북구 불당동 1376,4550646,4413310800,2023-09-28 14:33,1,10000,루이보스(ice);레몬푸딩,
g_g011637,2309280006,1,0,0,1,1,2771601968,꽁뜨,충남 천안시 서북구 성성2길 81-1,충남 천안시 서북구 성성동 264-1,4550335,4413310500,2023-09-28 15:52,1,13000,꽁뜨 아메리카노(ICE);티라미수,
g_g011637,2309280008,1,0,0,1,1,7786600453,수타우동겐,충남 천안시 서북구 성성2길 52-1,충남 천안시 서북구 성성동 94-28,4550335,4413310500,2023-09-28 19:44,1,12000,덴뿌라붓가께,
g_g011637,2309280009,1,0,0,1,1,4600702382,카페카바나,충남 천안시 서북구 성성4길 43,,4550337,4413310500,2023-09-28 19:56,1,7000,ICE 레몬시트론티,
g_g011644,2309100003,1,0,0,1,2,3321201985,무제카페,대전 서구 둔산대로 155,대전 서구 만년동 396,2166001,3017012800,2023-09-10 12:25,1,6000,딸기스무디 ,
g_g011644,2309100006,1,0,0,1,2,8070302962,성은푸드,강원특별자치도 속초시 농공단지1길 17,강원특별자치도 속초시 대포동 978-3,4469293,5121011000,2023-09-10 14:33,1,10000,,
g_g011644,2309100007,1,0,0,1,2,4043600711,오씨칼국수,대전 유성구 엑스포로151번길 19,대전 유성구 도룡동 4-9,4301269,3020012700,2023-09-10 18:01,1,24000,,
g_g011644,2309100004,3,0,0,1,2,3148302778,대전시립미술관,대전 서구 둔산대로 155,대전 서구 만년동 396,2166001,3017012800,2023-09-10 12:00,3,1000,입장권,
g_g011644,2309100006,2,1,1,1,2,1820701391,고량주마트,대전 서구 동서대로1079번길 19,대전 서구 내동 11-6,4298296,3017011000,2023-09-10 16:33,1,35000,,
g_g011644,2309100007,2,1,1,1,2,3058148738,성심당 로쏘DCC,대전 유성구 엑스포로 107,대전 유성구 도룡동 4-19,3167043,3020012700,2023-09-10 17:03,1,7500,소금빵;작은메아리,
g_g011644,2309100006,3,2,2,1,2,5248601528,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-08-28 00:00,3,28000,2023 대전국제와인 EXPO 와인&주류 박람회-입장권,
g_g011645,2309040005,1,0,0,1,1,1041603805,은지네 해장국,전남 목포시 삼학로18번길 2-1,전남 목포시 상락동1가 1-5,4643350,4611011500,2023-09-04 11:39,1,10000,뼈해장국 ,
g_g011645,2309040008,1,0,0,1,1,6041293100,수무,전남 목포시 유달로 224,전남 목포시 죽교동 187-30,3281069,4611015700,2023-09-04 15:15,1,6500,,
g_g011645,2309040010,1,0,0,1,1,4111477351,해촌,전남 목포시 미항로 133,전남 목포시 상동 1159-12,3281021,4611015800,2023-09-04 18:43,1,11000,바지락죽,
g_g011645,2309040006,2,1,1,1,1,3488701620,(주)씨엘비,전남 목포시 영산로75번길 14,전남 목포시 명륜동 13-4,4643535,4611011100,2023-09-04 11:59,1,9500,크림치즈바게트;개성주악,
g_g011645,2309040006,2,2,2,1,1,8608501086,(주)씨엘비베이커리,전남 목포시 영산로75번길 14-1,전남 목포시 명륜동 13-3,4643535,4611011100,2023-09-04 12:01,1,3500,아메리카노(ICE)-포장,
g_g011657,2309170003,1,0,0,1,1,6770602187,희락,세종특별자치시 다정중앙로 20,세종특별자치시 다정동 965,3351284,3611010900,2023-09-17 12:42,1,10900,차돌김치스터프 ,
g_g011669,2309170002,1,0,0,1,2,7133200558,전통딴뚝칼국수,충남 태안군 안면읍 안면대로 3018,,2264001,4482525321,2023-09-17 13:23,1,24000,해물칼국수(2개) ,
g_g011669,2309170004,1,0,0,1,2,2740401326,트래블브레이크커피,충남 태안군 안면읍 등마루1길 125,충남 태안군 안면읍 창기리 260-4,4592092,4482525323,2023-09-17 14:23,1,16500,히비스커스베리;얼그레이밀크티,
g_g011669,2309170006,1,0,0,1,2,3100694222,온양회수산,충남 홍성군 서부면 남당항로213번길 1,충남 홍성군 서부면 남당리 861,4586134,4480037027,2023-09-17 19:10,1,67000,,
