TRAVEL_ID,MVMN_SE,PAYMENT_SE,PAYMENT_SEQ,MVMN_SE_NM,RSVT_YN,PAYMENT_NUM,BRNO,STORE_NM,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
g_g001132,50,교통비,0,버스 + 지하철,N,2,,,,,64720,
g_g001133,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,140000,
g_g001133,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
g_g001133,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g001133,13,교통비,0,시내/마을버스,N,2,,,,,5800,
g_g001135,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g001135,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,6600,
g_g001136,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,25000,
g_g001136,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,5600,
g_g001138,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,60000,
g_g001138,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,5000,
g_g001144,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g001144,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,17600,
g_g001147,3,주유비,0,캠핑카(자차 및 렌탈),N,1,,,,,40000,
g_g001147,3,통행료,0,캠핑카(자차 및 렌탈),N,1,,,,,25200,
g_g001148,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,15400,
g_g001151,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g001154,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,5000,
g_g001164,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,57000,
g_g001164,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10100,
g_g001169,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,70000,
g_g001169,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,2000,
g_g001169,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g001171,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,4200,
g_g001173,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g001173,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,5000,
g_g001173,5,교통비,0,지하철,N,1,,,,,3600,
g_g001173,8,교통비,0,새마을/무궁화열차,N,1,,,,,9400,
g_g001178,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g001189,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,60000,
g_g001189,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,29000,
g_g001191,11,교통비,1,관광버스,Y,2,1941801143,다음매일투어/산악회,2023-05-26 11:49,3,91600,소백산 등산_다음산악회 관광버스
g_g001191,5,교통비,0,지하철,N,2,,,,,5800,
g_g001194,12,교통비,0,시외/고속버스,N,1,,,,,29000,
g_g001194,14,렌탈비,0,자전거,N,1,,,,,1700,
g_g001194,4,교통비,1,택시,N,1,3018603409,,2023-06-10 14:37,1,7000,택시비
g_g001196,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,40000,
g_g001196,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,20900,
g_g001197,12,교통비,2,시외/고속버스,N,2,1148201186,전국고속버스운송사업조합,2023-06-04 15:09,1,83600,버스표 
g_g001197,12,교통비,3,시외/고속버스,Y,2,2198101636,(주)중앙고속,2023-05-23 23:15,1,54200,버스표
g_g001197,4,교통비,1,택시,N,2,4011136895,,2023-06-03 13:42,1,4300,택시비
g_g001197,50,교통비,0,버스 + 지하철,N,2,,,,,100300,
g_g001200,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g001200,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
g_g001200,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,17200,
g_g001203,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g001203,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,28000,
g_g001204,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g001204,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,4000,
g_g001206,13,교통비,0,시내/마을버스,N,2,,,,,2900,
g_g001206,2,렌탈비,0,렌터카(승용/승합/버스 등등),N,2,,,,,121690,
g_g001206,7,교통비,0,KTX/SRT(고속열차),N,2,,,,,180600,
g_g001208,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,70000,
g_g001209,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g001209,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,22000,
g_g001219,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g001219,7,교통비,1,KTX/SRT(고속열차),Y,3,3148210024,,2023-05-07 15:28,1,32800,기차표
g_g001221,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,20000,
g_g001221,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12300,
g_g001222,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,80000,
g_g001223,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,25000,
g_g001224,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,11700,
g_g001224,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
g_g001224,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5800,
g_g001224,5,교통비,0,지하철,N,2,,,,,3050,
g_g001225,1,통행료,0,자가용(승용/승합/트럭 등등),N,1,,,,,5900,
g_g001227,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
g_g001230,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,40000,
g_g001230,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,10800,
g_g001231,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,80000,
g_g001231,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,30000,
g_g001233,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,55000,
g_g001233,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,1500,
g_g001233,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g001235,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,48000,
g_g001235,11,교통비,0,관광버스,N,1,,,,,9800,
g_g001237,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
g_g001243,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g001250,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g001250,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,10000,
g_g001256,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
g_g001256,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,9000,
g_g001257,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,38454,
g_g001257,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,9600,
g_g001258,1,주유비,0,자가용(승용/승합/트럭 등등),N,6,,,,,50000,
g_g001258,1,통행료,0,자가용(승용/승합/트럭 등등),N,6,,,,,20000,
g_g001261,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g001261,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,11200,
g_g001272,5,교통비,0,지하철,N,1,,,,,5000,
g_g001272,7,교통비,0,KTX/SRT(고속열차),N,1,,,,,93600,
g_g001273,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,30000,
g_g001276,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,100000,
g_g001280,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,46000,
g_g001280,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5500,
g_g001288,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5600,
g_g001289,1,주유비,0,자가용(승용/승합/트럭 등등),N,5,,,,,40000,
g_g001290,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,40000,
g_g001290,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,6600,
g_g001291,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g001291,1,주차비,0,자가용(승용/승합/트럭 등등),N,2,,,,,3000,
g_g001291,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,5100,
g_g001293,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,11000,
g_g001296,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g001296,1,주차비,0,자가용(승용/승합/트럭 등등),N,3,,,,,1400,
g_g001296,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,8600,
g_g001297,1,주유비,0,자가용(승용/승합/트럭 등등),N,1,,,,,30000,
g_g001299,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g001300,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,60000,
g_g001300,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,18000,
g_g001301,5,교통비,0,지하철,N,2,,,,,5800,
g_g001301,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-06-01 12:53,3,4000,기차표
g_g001301,7,교통비,2,KTX/SRT(고속열차),N,2,3148210024,한국철도공사,2023-06-09 12:03,3,34400,기차표
g_g001305,50,교통비,0,버스 + 지하철,N,2,,,,,32200,
g_g001309,13,교통비,0,시내/마을버스,N,2,,,,,2000,
g_g001309,7,교통비,1,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사 ,2023-05-25 23:50,1,16100,기차표
g_g001309,7,교통비,2,KTX/SRT(고속열차),Y,2,3148210024,한국철도공사,2023-05-25 00:00,1,16100,기차표
g_g001313,4,교통비,0,택시,N,2,,,,,21900,
g_g001313,5,교통비,0,지하철,N,2,,,,,4200,
g_g001313,8,교통비,1,새마을/무궁화열차,N,2,3148210024,한국철도공사,2023-06-02 10:42,1,18100,기차표
g_g001315,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,5950,
g_g001315,1,주차비,0,자가용(승용/승합/트럭 등등),N,4,,,,,250,
g_g001315,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,1000,
g_g001319,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,50000,
g_g001319,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,12400,
g_g001320,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,19999,
g_g001320,12,교통비,0,시외/고속버스,N,2,,,,,7600,
g_g001320,4,교통비,1,택시,N,2,3081451171,,2023-06-10 12:18,1,3800,택시비
g_g001322,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,13000,
g_g001323,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,9686,
g_g001329,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g001337,4,교통비,0,택시,N,2,,,,,12000,
g_g001337,50,교통비,0,버스 + 지하철,N,2,,,,,26850,
g_g001338,12,교통비,0,시외/고속버스,N,1,,,,,60750,
g_g001338,4,교통비,0,택시,N,1,,,,,7700,
g_g001344,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,50000,
g_g001346,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,80000,
g_g001346,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,22800,
g_g001350,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,50000,
g_g001352,4,교통비,1,택시,N,4,4188102358,(유)대림교통,2023-06-04 18:23,1,6600,택시비
g_g001352,4,교통비,2,택시,N,4,4021241379,개인택시,2023-06-04 20:34,1,5000,택시비
g_g001353,12,교통비,0,시외/고속버스,N,2,,,,,19600,
g_g001353,4,교통비,1,택시,N,2,4508101071,속리택시(주),2023-05-28 16:29,3,4600,택시비
g_g001362,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,60000,
g_g001362,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,7000,
g_g001364,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,65000,
g_g001364,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,21400,
g_g001371,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,7670,
g_g001371,1,통행료,0,자가용(승용/승합/트럭 등등),N,3,,,,,6800,
g_g001374,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,40000,
g_g001374,1,통행료,0,자가용(승용/승합/트럭 등등),N,8,,,,,7500,
g_g001381,1,주유비,0,자가용(승용/승합/트럭 등등),N,2,,,,,40000,
g_g001381,1,통행료,0,자가용(승용/승합/트럭 등등),N,2,,,,,3900,
g_g001383,12,교통비,0,시외/고속버스,N,4,,,,,1250,
g_g001383,4,교통비,1,택시,N,4,1298638970,로카모빌리티(주) ,2023-05-28 00:00,1,7500,택시비
g_g001383,4,교통비,2,택시,N,4,,로카모빌리티택시,2023-05-28 00:00,1,6200,택시비
g_g001383,4,교통비,3,택시,N,4,,로카모빌리티_법인택시,2023-05-28 00:00,1,7300,택시비
g_g001386,1,통행료,0,자가용(승용/승합/트럭 등등),N,4,,,,,19200,
g_g001388,1,주유비,0,자가용(승용/승합/트럭 등등),N,4,,,,,30000,
g_g001390,12,교통비,0,시외/고속버스,N,1,,,,,7900,
g_g001563,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,60000,
g_g001564,1,주유비,0,자가용(승용/승합/트럭 등등),N,3,,,,,35000,
